Snake coiled round and round. Snake deep below the ground. Snake that's never had a head. Snake that binds but not with dread?,Rope.
Snow White was friendly with seven of them?,Dwarf.
Snowwhite was friendly with seven of them?,Dwarf.
"So beautiful and cold, So young and yet so old, Alive but always dead, Still hungry when has fed, Will die if it is bled, Or you cut off its head?",Vampire.
"So cold, damp and dark I am. To stay you would refrain, yet those who occupy me do never complain. What am I?",Grave.
"So cold, damp and dark this place. To stay you would refrain, yet those who occupy this place do never complain?",Grave.
So delicious they required an international house to contain them?,Pancakes.
"Soft and cuddly, I'll pull on your heart. But take my last name and I'll tear you apart. What am I?",Teddy Bear.
"Soft and fragile is my skin, I get my growth in mud. I’m dangerous as much as pretty, for if not careful, I draw blood?",Thorn.
"Soft and fragile is my skin. I get my growth in dirt. I'm dangerous as much as pretty. For if not careful, I draw blood?",Thorn.
"Soft, hairy, from door to door. I am the pet that always stays on the floor. What am I?",Carpet.
"Soldiers line up spaced with pride. Two long rows lined side by side. One sole unit can decide, if the rows will unit or divide?",Zipper.
"Soldiers line up spaced with pride. Two long rows lined side by side. One sole unit can decide, if the rows will unite or divide?",Teeth.
Some adults still use these to count?,Finger.
Some are clean and some are dirty but all are meant to get a chuckle?,Joke.
Some are clean and some are dirty but all are meant to get a chuckle?,Jokes.
"Some are clean and some are dirty but all are meant to get a chuckle. Most like it, some takes offense from it?",Joke.
Some keep it in a dumpster while others keep it in their trunk?,Junk.
"Some live in me, some live on. And some shave me to stride upon. I rarely leave my native land. Until my death I always stand. High and low I may be found. Both above and below ground?",Tree.
Some people are conscious enough to count these while some just consume them?,Calories.
"Some people avoid me, some people count me, some people just consume me. What am I?",Calories.
Some people count these. Some just consume them?,Calories.
"Some try to hide, some try to cheat but time will show we always will meet?",Death.
"Some try to hide, some try to cheat but time will show, we always will meet, try as you might, to guess my name, I promise you’ll know, when you I do claim?",Death.
"Some try to hide, some try to cheat but time will show, we always will meet. Try as you might, to guess my name, I promise you'll know when you I do claim?",Death.
"Some try to hide, some try to cheat but time will show, we always will meet. Try as you might, to guess my name, I promise you'll know, when you I do claim?",Death.
"Some try to hide, some try to cheat. But time will show, we always will meet. Try as you might, to guess my name. I promise you'll know, when you I do claim?",Death.
"Some try to hide, some try to cheat. But time will show, we always will meet. Try as you might, to guess my name. I promise you'll know, when you I do claim. What am I?",Death.
"Some women don’t like to be called that, Yet every woman wants one. It cries and makes a lot of noise but smiles and gurgles when you give it toys?",Baby.
Someone who is enthusiastic about tending the garden is said to have this appendage?,GreenThumb.
"Something everybody tends to overlook, no matter how careful they are?",Nose.
Something that is handy when you need to measure something or run a kingdom?,Ruler.
Something very helpful if you want to go gently down a stream?,Rowboat.
"Something wholly unreal, yet seems real to I. Think my friend, tell me where does it lie?",Mind.
Something you carry while singing?,Tune.
Something you do with guests at a fancy party hoping to get a leg-up in your career?,Schmooze.
"Sometimes black, sometimes white, I have veins but no blood?",Marble.
Sometimes called chips and served with fish?,FrenchFry.
"Sometimes dark and sometimes bright, I make my way among twinkling lights. Seas and oceans obey my call, yet mountains I cannot move at all. My face is marred and gray but I'm majestic anyway. What am I?",Moon.
"Sometimes I am liked, sometimes I am hated. Usually I am old, usually I am dated. What am I?",History.
"Sometimes I am loud. And viewed with distaste. Poke out my 'eye', then I'm on the front of your face?",Noise.
"Sometimes I am loud. And viewed with distaste. Poke out my ""eye"", then I'm on the front of your face?",Noise.
Sometimes I fly as fast as the speed of light. Sometime I crawl as slow as a snail. Unknown until I am measured but you will certainly miss me when I'm gone. What am I?,Time.
Sometimes I’m short and fat and sometimes I’m long and thin with a nail at the end and red within. What am I?,A finger.
"Sometimes it glitters but often not; May be cold, or may be hot! Ever changing though the eye can't measure, concealed within are many treasures. Some find safety beneath its gate, while some may die beneath its weight! Old and broken, it brings forth life?",Rock.
Sometimes it's silver but also gold. Printed on paper it's a treasure to hold. What is it?,Currency.
Sometimes known to have silver linings?,Cloud.
Sometimes you feel it weigh a ton. Yet it is nothing but somehow still there. Makes you uncomfortable around anyone but speak its name and it’s gone?,Silence.
"Sometimes you'll find me hard and cold, other times I'm hard to hold, always present in the air, if I'm ever gone, beware?",Water.
Sophie's mother had 2 sons and 1 daughter. The sons names were George and John. What was the daughter's name?,Sophie.
Sore losers are often called the sour variety of this fruit?,Grape.
Sounds like he works on public transportation but he really works in a restaurant?,BusBoy.
Sources in Hollywood state that the men of this ancient city wore leather speedos and waxed their chests?,Sparta.
"Speaking of rivers, a man calls his dog from the opposite side of the river. The dog crosses the river without getting wet and without using a bridge or boat. How?",The river was frozen.
Special abilities and brightly colored underwear are all you need to be one of these?,Superhero.
"Spell ""enemy"" in three letters?",F O E.
Spies and detectives do this to phones and musical shoes make this sound?,Tap.
Sport Olympians use this to get high jump up in the air?,Pole.
Spys do this phones and musical shoes make this sound?,Tap.
Squeeze it and it cries tears As red as its flesh but its heart is made of stone?,Cherry.
Squeeze me and I cry tears as red as my flesh but my heart is made of stone. What am I?,Cherry.
Standard issue tool for Fairy Godmothers and wizards?,Magicwand.
"Stealthy as a shadow in the dead of night, cunning but affectionate if given a bite. Never owned but often loved. At my sport considered cruel but that's because you never know me at all?",Cat.
Step on me and you'll reach the top first but step under me and you're cursed. What am I?,Ladder.
"Stolen from a cow, I'm placed in a vat. My flavor gets stronger the longer I've sat. What am I?",Cheese.
"Strip the skin under my skin and my flesh you'll reveal. It tastes sweet and tart, now throw out the peel. What is it?",Orange.
Sugar on a stick. The kids love licking them?,Lollipop.
Surname of the pilot of the Millennium Falcon?,Solo.
Take away my first letter and I stiil sound the same. Take away my last letter. I still sound the same. Even take away my letter in the middle. I will still sound the same. I am a five letter word. What am I?,Empty.
"Take away my first letter, I remain unchanged; take away my second letter, I’m still the same; take away all my letters and I still continue unchanged. What am I?",A mailman.
"Take away my first letter, take away my second letter, take away all my letters and I would remain the same. What am I?",Postman.
Take away the whole and some still remains. What is it?,Wholesome.
Take off my skin - I won't cry but you will! What am I?,Onion.
Take off my skin – I won't cry but you will! What am I?,Onion.
"Take off my skin and I won't cry but you will, what am I?",Onion.
"Take off my skin and I won’t cry but you will, What am I?",Onion.
"Take off my skin, I won't cry but you will?",Onion.
"Take off my skin, I won't cry but you will. What am I?",Onion.
"Take one out and scratch my head, I am now black but once was red?",Match.
Take one royal word in the plural And make it singular By adding one letter?,Princes.
taken from a mine and shut in a wooden case and yet used by almost everybody. what am I?,Lead.
Taken from a mine and then locked up in a wooden case. Never released but used by students everyday. What am I?,Lead.
Taking this from a baby is said to be quite easy?,Candy.
"Talks like this, a green wise man does. Guess my clue, you will?",Yoda.
"Tall in the morning, short at noon, gone at night?",Shadow.
"Tall in the morning, short at noon, gone at night. But I'll be back soon?",Shadow.
Tall when Im young but short when Im old?,Candle.
"Tara has $30.00 dollars. She bought 5 coloring books that cost $3.00 each, 4 boxes of Crayola crayons that cost $2.00 each. She spends the rest of her money on markers. How much money did she spend on markers?",She spent $7 on markers.
Tax rates and oil prices occasionally take these nature strolls?,Hike.
Tax-rates occasionally take these nature strolls?,Hike.
"Tear me off and scratch my head, what once red is now black. What am I?",Match.
Tear one off and scratch my head. What once was red is black instead. What am I?,Match.
Tear one off and scratch my head. What once was red is now black instead?,Match.
Teddy bears are never hungry because they are always what?,Stuffed.
Teenage girls are pros at causing this?,Drama.
Teenage girls are pros at creating me. Learn me in classes. What am I?,Drama.
Temporary evidence of where you've been strolling?,Footprint.
Temporary shiny food covering?,Aluminum.
"Ten men's strength, ten men's length. Ten men can't break it, yet a young boy walks off with it?",Rope.
Term for male grooming?,Manscape.
"Thanks for such treasures as Mariachis, enchiladas and habanero?",Mexico.
The 8 of us go forth and back to protect our king from a foes attack. What am I?,Pawns.
The alphabet goes from a to z. What goes from z to a?,Zebra.
The answer to this riddle is unknown?,Unknown.
The artistic vandal's best friend?,SprayPaint.
The assumed nocturnal symbol of Mr. Wayne?,Bat.
The athletically challenged spend a good deal of time on this seat made of pine?,Bench.
The ball drops when the clock hits this?,Midnight.
"The beginning of eternity, the end of time and space, the beginning of every end, the end of every place?",E.
The Black Pearl was this type of criminal seafaring vessel?,PirateShip.
The blue house is made with blue bricks and the red house with red bricks. What did they use to build the green house with?,"Glass, because greenhouses are always made of glass."
The celebrities of high school were part of this crowd?,Popular.
"The cloud is my mother, my father the wind. The lake is my son and the rainbow my bed. What am I?",Rain.
"The cost of making only the maker knows, valueless if bought but sometimes traded. A poor man may give one as easily as king. When one is broken pain and deceit are assured?",Promise.
The coziest place for Dracula?,Coffin.
The cozy place Dracula rests?,Coffin.
The day before two days after the day before tomorrow is Saturday. What day is it today?,Friday.
The day before yesterday I was 21 and next year I will be 24. When is my birthday?,December 31; today is January 1.
The distance from the top of your head to the floor  standing up straight?,Height.
The edge of earth and bread?,Crust.
The eight of us go forth not back to protect our king from a foe's attack. What are we?,Pawns.
The eight of us move forth and back. To protect our king from the foes attack?,Pawns.
The electronic version of junk mail or salty meat in a can?,Spam.
The enemy of the lactose intolerant?,Dairy.
The English alphabet goes from A to Z but my name goes from Z to A. What am I?,A Zebra.
The epic tale of two women battling over a sparkly pair of shoes?,WizardOfOz.
The famous royal young lady who had several short men following her?,Snow White.
The fans of the pied piper's smooth sound who are feared by elephants?,Mice.
"The faster you run, the harder it is to catch me. What am I?",Breath.
The father of Mickey Mouse?,WaltDisney.
The favorite beverage of friendly polar bears as shown in the ads?,Coke.
"The floor's on top, the roof's beneath and from this place I rarely leave. Yet with the passing of each day. A new horizon greets my gaze?",Sailor.
The French word for 'fun size' in women's clothing?,Petite.
The go-to weapon for science fiction heroes?,Laser.
The group of animals which hang out in the mist?,Gorillas.
"The higher I climb the hotter I engage, I cannot escape my crystal cage?",Mercury.
"The higher I climb, the hotter I engage. I cannot escape from my crystal cage?",Mercury.
The homes of tiny creatures that collect in corners if you aren't vigilant about dusting?,Web.
The itsy bitsy teeny weeny yellow polka dot variety is quite popular?,Bikini.
The King of Pop's stellar dance move?,Moonwalk.
The L in Lol?,Laugh.
The land was white the seed was black It'll take a good scholar to riddle me that?,Book.
"The leaves are on the fruit, the fruit is on the leaves. What is it?",Pineapple.
"The letter S is added to pluralise most words in the English language. eg. Letter to Letters, Word to Words and Language to Languages. But I am a word that is pluralised with the addition of the letter C. What am I?",Dice.
The line a runner strives to reach?,Finish.
The line in your hair?,Part.
The little pink nub that helps rectify mistakes?,Eraser.
The Load-bearer. The warrior. The Frightened One. The Brave. The Fleet-of-foot. The Iron-shod. The Faithful One. The Slave?,Horse.
The lunch destination of choice for teenagers and hospital employees?,Cafeteria.
The main difference between us and zombies?,Life.
The man who invented it doesn't want it. The man who bought it doesn't need it. The man who needs it doesn't know it?,Coffin.
The man who invented it doesn't want it. The man who bought it doesn't need it. The man who needs it doesn't know it. What is it?,Coffin.
The man who made it didn't need it. The man who bought it didn't use it. The man who used it didn't want it?,Coffin.
The moon is my father. The sea is my mother. I have a million brothers. I die when I reach land?,Wave.
The more holes you cover the lower I go. What am I?,Recorder.
The more holes you cover the lower it goes?,Recorder.
The more I dry the wetter I get. What am I?,Towel.
"The more I lie, the more people trust me! Who am I?",Politician.
"The more it dries, the wetter it becomes. What is it?",Towel.
"The more it dries, the wetter it gets. What is it?",Towel.
"The more of it there is, the less you see?",Darkness.
"The more of me there is, the less you see?",Darkness.
"The more of me there is, the less you see. What am I?",Darkness.
"The more of me there is, the less you see. What am I?",The dark.
"The more of me you take, the more you leave behind. What am I?",Footsteps.
"The more of them you take, the more you leave behind. What are they?",Footsteps.
"The more of these you take, the more you leave behind. What are they?",Footsteps.
"The more of this there is, the less you see. What is it?",Darkness.
The more of this you have the less you see. What is it?,Darkness.
The more you have me the less you see. Shine a light on me and I flea. What am I?,Darkness.
"The more you have of it, the less you see. What is it?",Darkness.
"The more you have of me, the less you see. Who am I?",Darkness.
"The more you have, the less you see?",Darkness.
"The more you look at it, The less you see?",Sun.
"The more you look at me, The less you see. What am I?",Sun.
"The more you take away from me, the bigger I shall get. What am I?",Hole.
"The more you take away, the larger it becomes? What is it?",Hole.
"The more you take away, the larger it becomes?",Hole.
"The more you take aways, the larger it becomes? What is it?",Hole.
"The more you take of me, the more you leave behind. What am I?",Footstep.
The more you take the more you leave behind?,Steps.
"The more you take, the more you leave behind?",Footstep.
"The more you take, the more you leave behind?",Footsteps.
"The more you take, the more you leave behind?",Steps.
"The more you take, the more you leave behind. They vary in size. What are they?",Footprints.
"The more you take, the more you leave behind. What am I?",Footstep.
"The more you take, the more you leave behind. What are they?",Footprints.
"The more you work, the more I'll eat.You keep me full, I'll keep you neat. What am I?",Pencil Sharpener.
The most common hour to have a gunfight in a western?,Noon.
The most fabulous way to locate pots of gold?,Rainbow.
the most famous dinner. What am I?,Last Supper.
The most foreign visitors you could imagine?,Alien.
The most popular itsy bitsy teeny weeny yellow polka dot variety?,Bikini.
"The ninja turtles call this place home, as do mythical alligators?",Sewer.
The offspring of a circle and a rectangle?,Oval.
The offspring of a feline and a Xerox machine?,CopyCat.
The offspring of circle and a rectangle?,Oval.
The older they are the less wrinkles they have?,Tires.
The older this thing grows the more valued it becomes. It is always much better when its breathing is done?,Wine.
The one fashion accessory both farmers and hipsters love?,Suspenders.
The one fashion accessory farmers and hipsters can agree upon?,Suspenders.
"The one who makes it, sells it. The one who buys it, never uses it. The one that uses it never knows that he’s using it?",Coffin.
The ones in the sea are prickly but the ones on the street might pickpocket you?,Urchin.
"The ones who see it may go blind, Contracting the fool’s madness. You have to dig to find it, Crush big stones or mine it. Wash dirt clumps in a pan and wait for it to settle, A shiny, precious metal?",Gold.
The only amusing part of the body. What am I?,Funny Bone.
The only pet who lived in a town where an inordinate number of children fell down wells?,Lassie.
The only type of currency that flirted with a British spy?,Moneypenny.
The only way you can use it is by breaking it. What is it?,An egg.
The original 49ers and opportunistic women share this nickname?,GoldDigger.
The person who makes it has no need for it. The person who purchases it does not use it. The person who does use it does not know he or she is. What is it?,Coffin.
The person who makes it has no need of it; the person who buys it has no use for it. The person who uses it can neither see nor feel it. What is it?,A coffin.
The plant that is responsible for spreading a lot of gossip?,Grapevine.
The point of a Dear John Letter?,BreakUp.
The possession of two left feet will probably rule out your prospects as this kind of professional?,Dancer.
The preferred color of carpet in this town is red?,Hollywood.
The profession of both Jimi Hendrix and Eric Clapton?,Guitarist.
The profession of Jimi Hendrix and Eric Clapton?,Guitarist.
"The sharp slim blade, that cuts the wind?",Grass.
"The shorter I am, the bigger I am. What am I?",Temper.
The side of cat with the most hair?,Outside.
The signature stroll of ducks and penguins?,Waddle.
The state of holding a person in your person?,Pregnant.
The state of holding a person within a person or an animal within an animal?,Pregnant.
The strangest creature you'll ever find has two eyes in front and a hundred behind?,Peacock.
"The strongest chains will not bind it. Ditch and rampart will not slow it down. A thousand soldiers cannot beat it, it can knock down trees with a single bush?",Wind.
"The sun bakes them, the hand breaks them, the foot treads on them and the mouth tastes them?",Grapes.
The surname of Cinderella's boyfriend?,Charming.
The surname of the only famous British spy?,Bond.
The thinkers usually hold this body part?,Chin.
"The thunder comes before the lightning and the lightning comes before the cloud, the rain dries all the land it touches, wrapping the earth in a blood red shroud?",Volcano.
"The thunder comes before the lightning and the lightning comes before the cloud, The rain dries all the land it touches, wrapping the earth in a blood red shroud. What am I?",Volcano.
The thunder comes before the lightning; the lightning comes before the clouds. The rain dries everything it touches?,Volcano.
The time between daylight and darkness when blood drinkers like to come out. What am I?,Twilight.
The time in your life when you simultaneously know everything and nothing?,Teenager.
The Titanic is still chilling here?,Atlantic.
The Titanic is still here. What am I?,Atlantic.
"The warmer I am, The fresher I am?",Bread.
"The warmer I am, the fresher I am. What am I?",Bread.
"The wave, over the wave, a weird thing I saw, Through-wrought and wonderfully ornate: A wonder on the wave-water became bone?",Ice.
The way a kicker scores 3 points?,FieldGoal.
The weapon of choice to create the biggest shock?,Stungun.
There are 3 apples in the basket and you take away How many apples do you have now?,You have 2 apples. You took away 2 apples and left 1 in the basket.
There are four of these but everyone's favorite seems to be spades?,Ace.
There are four of these but everyone's favourite seems to be spades?,Ace.
There are four of these but everyone’s favourite seems to be spades?,Ace.
There are four of us but it seems like everyone loves spades the most. What am I?,Aces.
There are millions of me. I am very small but when moving fast I am deadly?,Sand.
"There are two ducks in front of a duck, two ducks behind a duck and a duck in the middle. How many ducks are there?",Three.
"There are two meanings to me. With one I may need to be broken, with the other I hold on. My favorite characteristic is my charming dimple?",Tie.
There is a body without a heart. That has a tongue and yet no head. Buried it was before it was made and loud it speaks and yet is dead?,Bell.
"There is a rooster sitting on top of a barn. If it laid an egg, which way would it roll?",Roosters don’t lay eggs.
There is a television show dedicated to busting these tales of yore?,Myth.
"There is a word in the English language, the two first letters signify a male, the three first a female, the four first a great man and the whole a great woman?",Heroine.
There is an old invention still used today that allows one to look through walls. What is it?,Window.
"There is not wind enough to twirl That one red leaf, nearest of its clan, Which dances as often as dance it can?",Sun.
There is one in every corner and two in every room?,O.
There is one in every corner and two in every room. What am I?,O.
There is one word spelled wrong in every English dictionary. What is it?,Wrong.
"There is one word that stands the test of time and holds fast to the center of everything. Though everyone will try at least once in their life to move around this word but in fact, unknowingly, they use it every moment of the day. Young or old, awake or in sleep, human or animal, this word stands fast. It belongs to everyone, to all living things but no one can master it. The word is?",Gravity.
"There is someone and there is always another, for without the other, there wouldn't be one?",Twins.
"There she goes over the road, a young mare that is whinnying. A fiery spot on her forehead, with her hindquarters ablaze?",Thunder.
"There was a blue one-story house in a nice neighborhood. Everything in it was blue—the walls, the carpets, the furniture, even the dog! What color were the stairs?",There are no stairs because it's a one-story house.
"There was a circle house. There was a chef, a nanny, a butler, two children and a maid. The boy child was found dead. The nanny said she was playing with the girl, the chef said he was cooking dinner and the maid said she was dusting the corners. So who killed the boy?",The maid because she was lying about dusting corners. A circle house has no corners.
There was a green house. Inside the green house there was a white house. Inside the white house there was a red house. Inside the red house there were lots of babies. What is it?,Watermelon.
"There was a little heart inside a little white house, which was inside a little yellow house, which was inside a little brown house, which was inside a little green house?",Walnut.
"There were two ducks in front of a duck, two ducks behind a duck and one duck in the middle. How many ducks were there in total?",Three.
"There’s a one-story house in which everything is yellow. Yellow walls, yellow doors, yellow furniture. What color are the stairs?",There aren’t any—it’s a one-story house.
"There's a one-story house. Everything in the red house is red, the walls are red, the bathroom is red, the floor is red, the kitchen is red, all of the bedrooms are red. So, what color are the stairs?","There's no stairs, it's a one-story house."
"There's not a kingdom on the earth but I have traveled over and over and though I know not whence my birth, yet when I come, you know my roar. I through the town do take my flight and through the fields and meadows green and whether it be day or night, I neither am nor can be seen?",Wind.
"There's one of me for everything, through only four are we. O'er and o'er we repeat, cycling endlessly. But Then, I am an act you'll do, when standing at the range. One word and yet, I've meanings two. I hope it's not too strange?",Season.
There’s only one word in the dictionary that’s spelled wrong. What is it?,"The word ""wrong."" It’s the only word that’s spelled W-R-O-N-G."
There’s only one word in the dictionary that’s spelled wrong. What is it?,"The word, wrong."
These animals hang out in the mist?,Gorilla.
These are believed to be found at the end of rainbows?,Pots.
"These are crisp, green and are found near deli sandwiches?",Pickle.
These are great fun until you realize you don't have all the pieces?,Puzzle.
"These are great, floaty fun until they explode and give you a little scare?",Balloon.
These are knee-length formal wear for men popular in the highlands?,Kilt.
These are needed to finish a test?,Answers.
These are small chicken drumsticks fried and sometimes coated in buffalo hot sauce?,Wings.
These are the bumpy parts of your digits?,Knuckle.
These begin your sentences and are home to your leader?,Capital.
These begin your sentences and are home to your leaders?,Capital.
"These delicious pork meat strips is enjoyed at breakfast time along side sausage, eggs and toast?",Bacon.
These help engines spin and trousers stay up?,Belt.
These make grown men dance in end zones?,Touchdown.
These minerals are vital to your health?,Vitamin.
These nutrients are vital to your health?,Vitamin.
These people cannot be choosers?,Beggars.
These small herring-like fish are often smoked and eaten out of a small tin can?,Sardines.
These suck?,Vacuum.
These sucks?,Vacuum.
These women make princesses scrub floors and sometimes try to poison them with apples?,StepMother.
"They are dark and always on the run. But without the sun, there would be none. they are?",Shadows.
They are dark-colored creature serenaded by Lennon and McCartney?,Blackbird.
They are known for their natural tuxedos and marching?,Penguins.
"They are many and one, they wave and they drum, Used to cover a state, they go with you everywhere?",Hands.
They are producers of pies and burgers and are great for tipping?,Cows.
They are the group who manages the winged engines of war?,Air Force.
They are the most foreign visitors you could ever imagine?,Alien.
They are the shore's gallant knights?,Coast Guard.
They are toothy nocturnal immortals?,Vampire.
"They are two brothers. However much they run, They do not reach each other?",Wheels.
They belong to me; they belong to you; they can make you feel happy or make you feel blue; they never end until the day you do?,Thoughts.
They bring oxygen into blood?,Lungs.
They can be harbored but few hold water. You can nurse them but only by holding them against someone else. You can carry them but not with your arms. You can bury them but not in the earth?,Grudge.
They can be long or short; they can be grown or bought; they can be painted or left bare; they can be round or square?,Nails.
They can float and tickle but their sound is rarely heard unless you're a pillow or bird. What are they?,Feathers.
They come in a tin can and are known to cure halitosis?,Altoids.
"They come in many varieties: Red, Black, Dead and Caspian to name a few?",Sea.
They come out at night without being called and are lost in the day without being stolen?,Stars.
They come out at night without being called and are lost in the day without being stolen. What are they?,Stars.
They come out at night without being called and are lost in the day without being stolen. What are they?,The stars.
"They come to witness the night Without being called, A sailor's guide and a poet's tears. They are lost to the sight each day Without the hand of a thief?",Stars.
They cut doors in half and wear wooden shoes?,Dutch.
They do look like a hippo crossed with a unicorn. What are they?,Rhino.
They don't forget?,Elephant.
They eat homes from the inside out?,Termite.
"They have not flesh, nor feathers, nor scales, nor bone. Yet they have fingers and thumbs of their own?",Gloves.
"They have not flesh, nor feathers, nor scales, nor bone. Yet they have fingers and thumbs of their own. What are they?",Gloves.
"They keep secrets locked away. And you pass through them each day. For each one there is a key, They respond to sesame?",Doors.
They made me a mouth but didn't give me breath. Water gives me life but the sun brings me death?,Snowman.
"They make a living harassing wealthy, beautiful people?",Paparazzi.
"They make no sense at all, In them you either fly or fall. They make you do it all. Their need is biologic but they are most illogic. They are not real but still can be achieved, If they are just believed?",Dreams.
They produce pies and burgers and are great for tipping?,Cows.
They put the heat in Pop tarts?,Toaster.
They say each one is totally unique?,Snowflake.
They strangle flowers?,Weeds.
They took me from my mother's side where I was bravely bred and when to age I did become they did cut off my head. They gave to me some diet drink that often made me mad but it made peace between two kings and made two lovers glad?,Quill.
They took me from my mother's side where I was bravely bred and when to age I did become they did cut off my head. They gave to me some diet drink that often made me mad but it made peace between two kings and made two lovers glad. What am I?,Quill.
They transfer oxygen from the atmosphere into blood?,Lungs.
"They try to beat me, they try in vain. And when I win, I end the pain?",Death.
They're actually great swimmers now but later they will become excellent hoppers?,Tadpole.
"They’re big and yet so far away, We see them at the end of day. They’re small and they’re above. We see them when we close our eyes, Each time we are in love?",Stars.
They're swimmers now but later will make excellent hoppers?,Tadpole.
"They're up near the sky, on something very tall. Sometimes they die, only then do they fall?",Leaves.
Things here are usually tagged with red stickers. What am I?,Clearance.
Thinkers hold this body part?,Chin.
"Thirty men and ladies two, gathered for a festive do; Dressed quite formal, black and white: soon movement turned to nasty fight?",Chess.
"Thirty white horses on a red hill, first champ, then stamp and then stand still?",Teeth.
"Thirty white horses on a red hill, First they champ, Then they stamp, Then they stand still?",Teeth.
This baked dish consists of an open-topped pastry case with a savory or sweet filling?,Flan.
"This baked Italian dish consisting of this and layered with meat or vegetables, cheese and tomato sauce is one of our favorites. Can you guess what it is?",Lasagna.
This became a fashion statement in the garden of Eden?,Fig Leaf.
This both describes gorgeous woman and an excellent punch?,Knockout.
"This breakfast food is thin, flat cake or batter, usually fried and turned in a pan. It is often enjoyed with butter and syrup?",Pancakes.
"This Cajun dish of rice with shrimp, chicken and vegetables, is often enjoyed with cornbread?",Jambalaya.
This can be found under bridges and even on the internet?,Troll.
"This can only be given and never bought, it is craved by sinners but by saints it is not? What is it?",Forgiveness.
This Chocolate baked good is a soft candy made from sugar butter and milk or cream?,Fudge.
This comes in a tin can and are best known to cure halitosis?,Altoids.
This company makes billions of dollars selling Windows?,Microsoft.
This could make wooden boy's noses grow?,Fib.
This creature travels in a gaggle?,Goose.
This crisp stick-shaped roll is often enjoyed with soup or marinara sauce?,Bread Stick.
This delicious kids snack is a fruit-flavored gelatin dessert made from a commercially prepared powder?,Jello.
"This dip for chips is a spanish style sauce, mainly consisting of peppers, diced tomatos and spices for a spicy flavor?",Salsa.
This dish consists of a rolled tortilla with a filling typically of beef or chicken and served with a chili sauce?,Enchelada.
"This dish is defined as small pasta envelopes containing ground meat, cheese, or vegetables?",Ravioli.
"This dish is hot frankfurter served in a long, soft roll and typically topped with various condiments. Often served with hamburgers?",Hot Dog.
This dish is usually consumed at breakfast time with milk?,Cereal.
This falls from the mouths of babies and Homer Simpson when he sees doughnuts?,Drool.
"This food is a chop of pork cut perpendicularly to the spine of the pig and usually containing a rib or part of a vertebra, served as an individual portion?",Pork Chops.
"This food is a staple for households world wide. It's definition is: An edible seed, typically kidney-shaped, growing in long pds on certain leguminous plants?",Beans.
This food is a staple grain in many pantries world wide. You often steam or boil it and serve it in a variety of different ways. One brand touts the fact that it can be cooked in 1 minute?,Rice.
This food is a Thanksgiving tradition?,Turkey.
This food is a tortilla filled with cheese and sometimes chicken before being heated or cooked?,Quasedilla.
"This food is a white meat, that often goes with salad. It's poultry?",Chicken.
This food is an immature bean pod eaten as a vegetable. They are green?,Green Beans.
This food is made of grated potatos smashed together and fried in the form of a tot?,Tater Tots.
"This food is usually grilled and put between two buns, with cheese,tomato and pickles?",Burger.
"This food, made from pork, is often eaten along side eggs and bacon?",Sausage.
"This for is a baked dish of fruit, or meat and vegetables, typically with a top and base of pastry?",Pie.
This goes up and down but never moves? What is it?,A flight of stairs.
"This greek dish is similar to a taco or pita sandwich in appearance. It is made with a fatty meat in a taco shell shaped flatbread with tomatos, lettice and other veggies?",Gyro.
This guy crossed a road and everyone wants an explanation?,Chicken.
This has been cut with water?,Diluted.
"This has no beginning, middle or end and all the greatest thinkers see it but can't comprehend. What is it?",Space.
This heavy and ancient suit was not worn with a tie but was always worn in battle?,Armor.
This is a baked snack that is traditionally twisted into a unique knot-like shape?,Pretzel.
This is a coat that will soon dry but it must be put on while it is wet?,Paint.
This is a dead giveaway?,Will.
"This is a dish containing beans, sometimes baked but, despite the name, usually stewed, in a sauce. A common brand is Bush's?",Baked Beans.
"This is a Japanese food consisting of cooked vinegared rice sushi-meshi combined with other ingredients, usually raw fish or other seafood?",Sushi.
This is a natural tattoo on babies?,Birthmark.
This is a paradox to some. The worse it is the better it becomes. What is it?,Pun.
"This is a pear-shaped fruit with a rough leathery skin, smooth oily edible flesh and a large pit in the center. It is most used in guacamole dip?",Avocado.
This is a plant named after a light source. What is it?,Sunflower.
This is a shape and a symbol that we literally cannot live without. What is it?,Heart.
This is a single seater best accompanied by circus music coupled with a great balance?,Unicycle.
This is an ancient suit that is not worn with a tie?,Armor.
This is in a realm of true and in a realm false but you experience me as you turn and toss?,Dream.
"This is meat from the upper part of a pig's leg salted and dried or smoked, often enjoyed in a sandwich?",Ham.
This is needed both for courage and hard-cover books?,Spine.
This is needed both for courage and hardcover books?,Spine.
This is often found in doctor's offices and a common sight in pirate flags?,Skeleton.
This is something you carry while singing?,Tune.
This is the common vehicle both George J. Jetson and Neil A. Armstrong drove to work?,Spaceship.
This is the drinkable phase of matter?,Liquid.
This is the known hairdo for nascar fans?,Mullet.
This is the main ingredient in spaghetti and Mac-N-Cheese?,Pasta.
This is the most famous bank where children keep their assets?,Piggy Bank.
This is the tallest peak in the happiest place on earth?,Matterhorn.
"This is variety of pasta formed in narrow tubes, often mixed with cheese powder. The most common brand is Kraft?",Macaroni.
This is where the wind comes sweeping down the plain. Not to mention the waving wheat?,Oklahoma.
This is your stomach's way of letting you know you've neglected it?,Grumble.
This large green melon has red pulp inside and watery juice. Best enjoyed cold on a hot summer day?,Watermelon.
This man has an obsession with spinach?,Popeye.
